id,word,label
45120,"弒父姦母會關多久啊?有教化可能,回家吃豬腳麵線啦,垃圾司法智障立法",ABU
67556,"sleepyuan,你又不看政見我嘛認真寫?誰說我不看?,錢!",NOTABU
50373,"瘟疫都被控制了,人類怎麼進化的八卦?這就是你們說的優勝劣敗,適者生存",NOTABU
94427,都市人等一下要拜拜嗎?古代23000100為子時為下一日,NOTABU
36415,仗義每多屠狗輩其實很有道理?事實就是先打廢物比台灣法律有用多,ABU
96185,年輕媽媽穿超短熱褲逛大賣場?他媽沒圖發三小文操你娘,ABU
40339,每天發黑飯新聞的都哪種人?就跟歐陽一家一樣啊,NOTABU
34656,當初國中班花都在嘛?台大醫學系…有些人就是命好,NOTABU
38803,書記書記初期設定的八卦?滾回森林喇,NOTABU
93765,為什麼小學生的順口溜好像不會因為時代而?今天大年初十啦,NOTABU
11510,魯蛇是一種蛇類嗎?跟死肥宅一樣都是一種不可燃的垃圾,ABU
28774,"為什麼Dcard不能有聯絡資訊?一堆廢物都留IG,瞎了嗎",ABU
18219,電子雞當年台灣爆紅的時候有跟上嗎?買正版的然後養死的人超蠢,NOTABU
81384,新北美食名產是什麼?哪個區啊~~新北這麼大,NOTABU
22779,酸酸的空氣?這篇就很濃,NOTABU
46576,"世界上存在過笑娼不笑貧的時代嗎?人站在妓院外面就會恥笑裡面的小姐,人",NOTABU
78492,天帝鋼彈打自由鋼彈怎麼會輸?你說這個誰懂啊,NOTABU
13133,"有沒有今年的代表字還沒出來的卦?其實有耶,好像是""苦""",NOTABU
58351,跟學妹一起烤肉是什麼感覺?結果是肥宅自己的ㄋㄋ被看,NOTABU
31914,一個人喝一箱啤酒是什麼概念?做在馬桶上喝嗎跑廁所會跑到煩吧,NOTABU
73523,長門怎麼從勝利組走向全盤皆輸的局面?過於天真被現實衝擊後矯往過正了,NOTABU
98112,"有沒有港警很忠心的八卦?你怎麼覺得會有良心,台灣都有人隨時在想",NOTABU
80079,台中購物節APP是不是垃圾阿?一個發包案3000萬寫這種糞東西,ABU
75711,"香港鼻哥之於成龍,美國鼻哥之於Who?台灣鼻哥,國動",NOTABU
11532,"南下?北上?拜神眾:神沒有是非,神是為解救台灣,",NOTABU
58828,有沒有櫃姐說話很甜的八卦>\\\<?可能她剛剛吃太多糖惹,NOTABU
93744,"夏季洪患、冬季空汙,高雄怎麼了?新北怎麼了?台灣怎麼了?地球怎麼了?",NOTABU
65827,我是腦殘果粉嗎?你全家都是腦殘果粉,ABU
62807,"碰到有人在招搖撞騙該揭穿嗎?其實不用鳥他們,若真的有傻子當真,",NOTABU
86198,欺負動物是不是很垃圾?哪部糞作喇蛤蛤,ABU
57532,"新海誠作品,結局最色情的,是言葉之庭嗎?宅到沒人聽得懂@@",NOTABU
62722,"為什麼淋雨容易感冒?因為淋雨體溫會降低,就容易感冒",NOTABU
17620,"大家都是怎麼拒絕女生的追求?說他是愛滋同性戀啊,正常人都會遠離",NOTABU
45040,救命!我被困在房間裡?叫你兒子裝死,NOTABU
52002,有沒有全部都是消費者的錯?垃圾老闆先削價競爭,ABU
25121,有沒有奧運英國隊的八卦啊?台灣:相忍為國其他自己負責,NOTABU
88102,"氣功治療真的有用嗎?跟中醫一樣,騙智障有用",ABU
73315,"屁孩沒人治,老娘下馬治?再打電話過去學校開噴",NOTABU
66783,大家還記得寫過什麼特別的暑假作業嗎?做智障燈籠阿結果亮不起來幹令娘,ABU
77287,"鍋貼中的霸主是?日本垃圾煎餃啦,一個隨便都賣上20台幣",ABU
63890,戶外運動品牌都是那些族群在使用啊?我都買組國品牌,NOTABU
37800,"有沒有how,do,you,turn,this,on的八卦?不是計程車嗎?",NOTABU
23030,大家覺得狗要訓練還是不要訓練比較好?與其訓練讓狗養成適應人類生活的習慣比較重要,NOTABU
66609,女孩眼神飄走的八卦?跟看到鬼的反應有87%像,NOTABU
45959,王世堅?我發現某些垃圾智障議員真的只需要靠嘴砲就好,ABU
79323,大學生要包多少紅包給爸媽?好有錢喔!羨慕,NOTABU
17424,"Master,X,Twitch玩寶可夢,有沒有搞頭?學到一個新名詞了",NOTABU
20580,"韓迷是不是瘋了?廣播播到韓國歌曲,馬上轉台,有夠難聽",NOTABU
67117,"台北的選情告訴我們什麼?投丁的真的智障,57萬人",ABU
14097,"一輩子不買房如何預先規劃生活⊙o⊙?養老院先卡位,以養身村等級為目標",NOTABU
56155,"聽說白曉燕案的真凶還沒伏法?應該會有人扯中國特工,跟鄭捷一樣",NOTABU
29819,遠雄484可以準備動工了?趙藤雄準備好了,NOTABU
84124,"台灣大企業只有台積電一個能打的?台電也是,一堆智障永和人超挺的",ABU
69392,"打人打斷3根肋骨不是重傷害罪?當事人不提告阿,顆顆",NOTABU
35443,登入快2500在營區算什麼階級?4000以下都廢物菜逼八辣幹,ABU
99550,賺到一天颱風假有多爽?白癡賺到一天她媽超爽,ABU
66926,"有空姐們中計的卦嗎?你能保證賠不到一億?,而且罷工造成大家",NOTABU
79495,范冰冰有什麼獨特魅力嗎?就很多人的媽媽,NOTABU
11499,"有沒有subway的分店最多的八卦?美國人蠻喜歡這種三明治的吃法,料可以自己選擇",NOTABU
79824,711吸管?自己去算台灣一年塑膠垃圾多少3000噸,NOTABU
79021,"F16V是不是地球聯邦的傑剛隊長機?丟錯張,我本來要丟傑剛XDDD",NOTABU
51318,"看完醫生常講?是真的嗎?喝四五公升了,下次幫我驗驗有沒有糖尿病",NOTABU
42581,"喝茶跟拍旅拍哪個cp高?喝茶出錢出屌就好,旅拍還要買相機",NOTABU
83737,"這是什麼蟲?,(樹枝包圍著)?拿火燒一燒,害蟲",NOTABU
25073,有大學生了沒Dora的卦?婊子高中劈腿後一直跟現在的有錢男友在一起,ABU
98031,"白冰冰會忌妒白冰嗎?白冰,啊嘶~~~真想X她",NOTABU
76292,"剛回來台灣要做什麼?來自:,180.204.216.120,(臺灣)",NOTABU
52790,"被香港牽著走的是哪些人?因為當過兵的人不少啊,內部的鳥事看多了",NOTABU
99259,"貓貓這是什麼意思?你哪家跑出來的,快回去",NOTABU
30501,喜歡幹你娘的是哪些人?幹你娘垃圾資進黨,ABU
73622,"中華電信mod是爛怎樣的?很想支持,但套餐規劃差,透天整棟機上盒月費貴爆",NOTABU
11001,"為什麼偶像劇都是播男生外遇居多?越垃圾的男生,悔改後女生越愛",ABU
96750,"女人打男人沒事,男人打女人有事?人打男人吧",NOTABU
70004,"八卦版人氣為什麼變少了?明天要上班,肥宅去睡了",NOTABU
29141,有這種心態算是慣老板嗎?要看底下的人是不是領乾薪廢物,ABU
63809,台灣的爸爸是中國還是美國?先問問你希望你爸是美國人還是中國人,NOTABU
51400,陳佩騏大家可以嗎?她我可以…另外一個…記得上街要化妝喔,NOTABU
77568,"如果今天鄉民載到李妍緊會怎麼處理?學一下前面那位總明睿智的司機,他處理的很好",NOTABU
67772,"某些四輪看兩輪要超車就擋的心態?想太多裡面多半是三寶,根本亂開",NOTABU
12436,曾有過北縣&桃竹都放假而北市不放假嗎?可p很明顯就是把台北人當白癡玩,NOTABU
59216,全台小學放學時間?先買一輛廂型車,NOTABU
21050,哪裡可以弄個雷鬼頭?會變肥鬼頭,NOTABU
89643,黃種人的智力是不是過譽了?不少西方人其實覺得亞洲人很聰明,NOTABU
59496,高雄將來會有水龍敬樂園嗎?性愛85大樓比較讚啦XD,NOTABU
22690,不選自的人?就他媽你這種智障8+9啊幹,ABU
79542,30年前當公務員有多強?媽的現在要找到能做事的人幹你娘超難,ABU
33359,有沒有底下留言or小編私訊給你的八卦?幹那跟本垃圾,ABU
17451,"豆導-鈕承澤的邏輯,奇怪的地方在哪,?第一天不講男女朋友,後來突然冒出來,好棒棒",NOTABU
80801,嫌吳寶春自稱中國人卻無視華為贊助?這個就表示台灣人是智障而已,ABU
64786,為何看到螞蟻不會害怕?放大十倍你就怕惹,NOTABU
58505,"男生從沒有玩過惡靈古堡很廢嗎?糞作續集一直出,問題是還有一堆一日惡靈腦粉捧場",NOTABU
91852,"現在開始玩DOTA2會不會變潮?連東南亞猴子都比你強,菜逼八",ABU
34981,大家身邊有沒有會怕水果的人?有一個女藝人超怕魚、但是會吃生魚片……,NOTABU
35557,"現在寫作文,舉誰當例子才能拿高分?國中女同學",NOTABU
61916,台北有人少的大賣場嗎?去隔壁要飯吃,NOTABU
44969,"到底你還要下多久?看到你這麼煩,我就放心了",NOTABU
59888,"身為肥宅的我們,有比韓國肥宅努力嗎?韓國沒有肥宅",NOTABU
53336,又要回到同學被殺的旅館的八卦?哪部直接說,NOTABU
87364,同事很雞巴怎麼辦?幹你娘機掰三小,ABU
23510,"有沒有17直播的掛?不然一堆台到靠北的檳榔醜妹在包檳榔,無聊",NOTABU
32314,有個問題困擾好久?實為不妥啊,NOTABU
90791,"有沒有南部人吃很甜的八卦?我昨天去雲林吃丸子羹有夠甜的啦,夭壽",NOTABU
68118,"參加喜宴沒位子坐怎麼辦?跟收紅包的說跑錯場,拿回紅包閃人",NOTABU
86180,"吃狗肉的八卦?好吃喔,吃狗肉不犯法喔~",NOTABU
14984,為什麼智障youtube那麼多?因為智障多,ABU
80999,妹子在我旁邊大聲說他等等要被操了?龍妹對你笑,NOTABU
83808,"為何燒肉吃到飽反被單點式屌打?去韓國吃過烤肉,台灣的都是垃圾餿水",ABU
55441,有哈刁族嗎?叫做國民吃屎黨9.2同路人,ABU
25016,指甲剪太深怎辦?快點用嘴巴含著再吹一下就會進入二檔喔,NOTABU
69295,有沒有討厭單戀自己的人的八卦?小愛你到底在嘛哈哈哈哈哈哈,NOTABU
52950,剛尾牙抽到最大獎該如何處置?拿去叫白冰冰下架他的垃圾片啦幹不夠我貼你,ABU
13680,"談錢,才是對員工最好的尊重?沒錢我來幹嘛的?台灣老闆都智障哦",ABU
98915,有沒有SPD的八卦?本版無人性冷淡,NOTABU
83242,"當年的莫拉克地瓜粥好像也沒這麼嚴重了?微笑不知道是如何笑沒看到,還是說要哭著進?",NOTABU
53802,肥宅要怎麼成為一位世界級的麵包師傅?先認同中國台灣,NOTABU
76880,綾波零的味道是什麼?穿運動服很騷,NOTABU
68863,男森要怎麼保護自己?學印度男人,NOTABU
49346,台灣為何不流行碳酸飲料無限續杯?台灣人很有創意的,NOTABU
42848,"有沒有英國伊能靜Amanda,Holden的八卦?她老公有被哈林嗎www",NOTABU
71571,"必勝客外帶選擇取餐時間?還好沒了,必勝客的薄片很難吃,薄脆要吃達美樂的",NOTABU
93204,女生白帶真的很臭嗎?這裡一堆死肥宅只能想像好可悲,ABU
14028,"中橫一天七趟,到底有沒有可能?但認真說來回七趟還是唬爛",NOTABU
12068,人類是群居動物但肥宅是反人類?肥宅他媽只是一團肥油而已,ABU
59425,"請問有機車會倒立的八卦嗎?垃圾兩輪,不會讓汽車轉彎喔",ABU
15017,垃圾節目有甚麼特徵?簡體字有9成都是垃圾,ABU
50677,摩天輪要怎麼蓋才會潮?做全透明我就帶老婆去%%%,NOTABU
68345,"眼球中央到底是怎麼紅的?真的是顏色正確,..正統的中華民國",NOTABU
77319,"半夜騎車真的會比較爽嗎?凌晨騎車真的爽,完全沒車,不用擠,不用鑽",NOTABU
89128,"有聯合報今天賣特別好的八卦?出版份數少一點,當然看起來好賣一點",NOTABU
45890,"為什麼高雄這麼好卻還是留不住年輕人?高雄是有錢人的宜居城市,家裡沒錢的只能遠走他鄉了",NOTABU
19340,最近覺得壓力大應該要怎麼調適比較好?去豆干厝買豆干,NOTABU
30280,"有北京、東京奧運,將來會有南京奧運嗎?日本辦過了阿　參加國就中日兩國　項目就揮刀大賽",NOTABU
44768,有沒有人比較懷念當初的魏馮石事件?可能兩個都覺得無聊的人喜歡看同性戀文,NOTABU
44333,如果政大經濟嗆政大法律垃圾?這學校的應該不會說這種話,ABU
43519,"大家有覺得台灣一直在內耗?操到處都死肥宅,台灣沒有好過",ABU
53193,包粽子失敗的八卦?因為西索小時候家裡很窮不會包粽子,NOTABU
47359,"被正妹告白的感覺是?正妹不會跟你告白,只會一直對你丟球色誘你",NOTABU
68795,首投完現在發現自己是智障怎麼辦?台灣覺青會嗆你草莓沒有競爭力,ABU
65656,"今天是妙禪師父勞斯萊斯入座滿一周年?感恩,師父,讚嘆,師父",NOTABU
32844,作案前是不是都要準備好資料?ppt新聞太慢好嗎,NOTABU
21241,有人吃丹丹佐華盛頓蘋果嗎?爛到笑死,NOTABU
59155,有沒有嘉義大學宿營的八卦?一堆人在裡面混吃等死拿學店文憑,NOTABU
55362,小菜配薑絲?我操幹薑幹你娘史上垃圾食物前三,ABU
91812,為什麼嘴破都會變大再變小?睡前牙齒刷乾淨好比較快,NOTABU
86996,適應戒嚴的人能否適應北韓極權?9.2的理想國,NOTABU
75286,有全國一起穿越時空的卦嗎?比特幣幫我買3000,NOTABU
76889,"世紀帝國玩拜占庭的都是什麼人?台灣人啊,垃圾兵海便宜淹死對家",ABU
20280,"捷運偷拍裙底風光,台男遭辣妹活逮?拍辣台妹的內褲在來爆卦好嗎",NOTABU
92456,全台哪個城市最會治水?垃圾媒體亂渲染假新聞都去吃屎,ABU
24138,有沒有三太子亂入萬聖節的掛?這樣就不是假鬼假怪了,NOTABU
34276,金城武在地球上嗎?有人見過嗎?操你的一堆死肥宅一直冒充我幹,ABU
17006,"求橫批喝酒打牌,市政空白?中國發大財",NOTABU
64996,一直在家裡的床邊聞到煙味的八卦?換氣密窗不會喔,NOTABU
16599,"一萬多塊電子鍋煮白飯的人是在想什麼?用千萬名車,裝垃圾在路上跑的人在想什麼呢",ABU
60432,大一到底要不要住宿的卦?繳系費給別人辦趴踢真的很智障我好後悔,ABU
67950,生科484要起飛啦?對了現在連碼農都能搶生科工作,NOTABU
14852,"可以告訴我電話是什麼梗嗎?媽的腦袋裝屎才會想出這種笑話,丟臉垃圾人",ABU
88930,"川婿鬥倒幕僚長?,白宮否認團隊內鬥?有請喝星巴克嗎",NOTABU
79647,室友怎麼不好好蓋棉被?幹滾啦,ABU
14583,"為什麼不發400億給弱勢了?對呀,媒體自己說要發,應該請這些媒體拿出來發",NOTABU
11204,"家裡兔子失蹤的卦QAQ?說真的,在陽台真的很可能被大型鳥叼",NOTABU
79340,突然出現一堆人拍手恭喜我的卦==?不要看著同班女生打手槍好嗎,NOTABU
11945,"有沒有AA正向歧視）的八卦?人家女生捏,要多照顧人家啊",NOTABU
40906,"毒品這麼可怕,怎麼一堆敗類要用?本身就腦殘智障",ABU
62503,"有沒有PPAP是兩家錶業的行銷置入?伯爵只是珠寶錶,只想炫富的才戴這種",NOTABU
19138,"白人國家度假打工,這種台女能娶?台男不愧是大中國威權傳統的崇拜者,不",NOTABU
53044,"除了5566還有誰是鄉民反串反成真的?幹他媽的,五六是你可以問的嗎?",ABU
60634,"鱔魚的正確使用方法?,我還蠻常吃鱔魚麵的耶!這以後點",NOTABU
92556,六小齡童是哪六小?我只知道六合童子,NOTABU
30395,為什麼核廢料不選擇放我家?放全家就好了啊,NOTABU
21063,"近年沒再登入月球?1.太燒錢,2.沒必要,3.現在目標去火星",NOTABU
18019,"成功嶺的食物好不好吃?下單位真的難吃到爆,我直接三餐去超商買",NOTABU
91330,"6個口愛女生要選哪個好呢?,o'_'o?,竹內沒有感覺拉,有沒有套圖",NOTABU
89969,所以紅媒有哪些?中天聯合?東森幼幼台跟HBO是新聞台嗎?智障,ABU
59618,"可以拿貓食和貓咪打交道嗎?可以,但放在碗裡,人離遠一點,貓戒心很強",NOTABU
95345,有越南勞工在抗議什麼嗎?現在還去別人家製造垃圾嗎,ABU
99199,月餅內餡最不該出現的東西?肉鬆肉塊幹你娘噁 甜品搭這三小歪道,ABU
84312,手機掉地上很像擲杯?我還以為你說ㄈㄐ杯,NOTABU
90586,"急診怎麼有這麼多,波波,阿?南部更多幫南部人QQ",NOTABU
14798,"明天會有多少的公司團體沒放假的八卦?鴻海給紀念假想請紀念假,主管還會刁難你",NOTABU
49039,南部的紅豆餅比北部好吃吧?的才好吃啦,NOTABU
99411,提完離職後該做什麼?很好女生屁股有線的概念嘛,NOTABU
61827,台灣每週車禍死四個大學生?大學生車禍死亡率遠低於國民平均的車禍死亡率,NOTABU
45009,623真的有人會到場嗎?挺台灣不去的真的腦殘,ABU
52675,"有沒有什麼殘障是沒辦法領手冊的?肥宅是禍害,不是缺陷",NOTABU
70575,"有翁倩玉其實地位比鄧麗君,高的八卦嗎?陳新發才是台灣以來最有名的槍擊要犯,但是鄉民",NOTABU
52601,女友爸媽現在很生氣該怎辦?抽大便的公司很賺錢好嗎,NOTABU
24232,為什麼灰狼哥要殺蚊子?因為.蛙靠!蚊子有槍啊!,NOTABU
42965,"漢堡加酸菜,刈包加小黃瓜是什麼邪魔歪道?酸菜真的是很雷的食物",NOTABU
14723,"肥宅可以一口吞3個饅頭有加分嗎?肥宅去死,死肥宅給我滾啦幹你娘",ABU
91282,"有沒有,巨大毛毛蟲,的八卦?就是他祖先的頭蓋骨帶腦阿",NOTABU
13175,高雄人看電影很愛講話?去電影院看電影不就是這樣嗎,NOTABU
74604,肥宅會抽菸嗎?我看過肥宅抽電子煙耍帥,NOTABU
58888,"為何台大文組男生,追私立文組妹沒優勢?書有沒有用(賺不賺得了錢)很沒意義",NOTABU
16013,"蟑螂不見了該怎麼辦?拿食物出來引誘,結果一堆螞蟻跑來XD",NOTABU
80975,下水道污泥主要成份是什麼?煙蒂亂丟的智障全家都該死,ABU
90913,"不過就十題是非題,要蓋多久?直接說要嘛,然後選同意反對不就好了",NOTABU
47044,現在宣布明天正常上班會不會越想越不對勁?去提告性侵啊,NOTABU
65206,25歲執行長能把公司帶到哪?聽說後來又變成世界市值最高的公司,NOTABU
98250,現在烤玉米一支賣多少?以前在台北市買才40,NOTABU
42132,走心到底是三小智障用詞?垃圾用語,ABU
19314,伊森現在在想什麼?林還真的跑去打職棒,NOTABU
20459,"為什麼天龍八部沒有寶刀名劍神武啊?天龍六脈狂射,到神雕一陽指成絕學ㄏㄏ",NOTABU
27030,"排休6天到底是誰發明的,有卦嗎?4+4*0.5隔周休二日時代的變形阿",NOTABU
68645,大家有被朋友借過錢嗎?你真當人家是朋友就不用收了吧,NOTABU
54386,中油的最後一塊的油?你一年這樣下來不會損失超過10元吧,NOTABU
82277,大家是不是都忘了obov?ptt喔一堆群組掌握在低能廢物手裡,ABU
11644,這種天氣藍瘦香菇?他媽的真的有夠冷,ABU
62494,有沒有檢調單位的八卦?國民黨喬司法真的很有一套,NOTABU
82209,"只要你不是同性戀就是恐同的卦?你想太多了,也有異性戀支持啦腦殘",ABU
49210,台灣PAY是不是垃圾?垃圾到沒人用,ABU
29065,五毛覺得國台辦和外交部是弱智嗎?是,ABU
42311,熊熊的腳很開?你他媽公三小,ABU
79196,怎麼認識醫院的檢驗師?每天去驗啊,NOTABU
50376,玩命手機搬到現在拍會怎樣的八卦?那個年輕人居然被史塔森揍了這麼多拳還沒事,NOTABU
12357,"NCCU,&,CCU?去UCCU版問啊",NOTABU
43575,"在有放假的縣市幸災樂禍是不是很爽?天龍國炎黃子孫,不能對不起中国民族啊!",NOTABU
69575,"為何交友軟體,台女清一色興趣都是旅遊?去國外雞掰比較好賣",NOTABU
32191,"女權主義者的邏輯?歐洲本來是很危險,假掰又垃圾的人很多",ABU
12573,有沒有書腰的八卦?上次不是有人出來就講說那個他們做得很辛苦,NOTABU
89572,哪個友達最厲害的八卦?台灣面板ㄧ哥,NOTABU
62336,"對付比特犬第一刀要捅哪裡才有用?砍頭,我朋友上次看到肩膀結果害死一半的人",NOTABU
65664,歐洲可樂售價很詭異?你沒去過澳洲他媽的可樂才貴不知道在貴三小機掰,ABU
62298,"如何用西醫理論解釋不要吃辣?好啦講認真,抹鹽是因為會讓組織脫水",NOTABU
14721,如何建立一個人的自信?是要一個人養成依賴高大正妹的習慣,NOTABU
56674,哪裡有很多狗?犬之島上超多垃圾跟狗狗,ABU
56590,這一次我不想要一個人走?你明明就願意這樣,NOTABU
40938,如果台灣奧運沒奪牌會?體協垃圾,ABU
37776,"蝙蝠俠與鋼鐵人誰比較厲害?蝙蝠俠鋼鐵人,鐵人表示痛",NOTABU
89468,放假電話和LINE都不會響的人的多嗎?更慘的是響了結果是老闆好嗎,NOTABU
65221,"新版天線寶寶太廢了吧?,還要幫按play?竟然會改版萬年原版就好的卡通",NOTABU
86908,"有沒有成大的八卦?他國學校,很多正妹",NOTABU
10928,"跟女生去看羅志祥演唱會要注意什麼?30秒空,十個月後,肥宅當爸爸",NOTABU
53247,普妹直播都誰在看?這裡很多男照都是正妹,NOTABU
81307,"聯絡簿不簽名的都是哪些人?十惡不赦的大爛人,該槍斃",ABU
28316,"德布羅依其實是告訴我們念文組沒用把?真正的文組會說,所有學問都是文組開始的",NOTABU
10811,柯粉是不是很skr?聽就覺得是智障才會用的,ABU
32468,卡提諾論壇?垃圾網站,ABU
61852,羅馬數字是最智障的表示法嗎?古代中國在計算時好像有別種表示法,ABU
40349,一直聽到有人在喊波羅波羅密?般若(讀作波惹)惹惹惹~~~,NOTABU
10321,鄉民都是智障嗎?案說好的偵查不公開呢,ABU
21278,肥宅對女生%%%加幾分?本票準備好了沒,NOTABU
18628,有沒有柯爾必思的八卦?難喝跟垃圾,ABU
96157,有沒有狂推Cjscope的卦?筆電能買的只有apple,NOTABU
89514,"有沒有,隨性樂團(Random)的卦?聽了一下要紅有難度",NOTABU
80209,"兇手太會說謊,媒體力量太大,還是鄉民太笨?板上全部人都說一定是過勞..真的超好操作的",NOTABU
50295,怎麼看出高級反串?高級垃圾低級垃圾還不都是垃圾,ABU
74294,想開一間直銷公司幫忙取名字?文創高品質有機養生炸雞排,NOTABU
55650,"誰一敗?卵用戰爭剛結束,看誰明天褲子被吹走了",NOTABU
67244,"爸媽看到孩子的薪水跟二十年前一樣的心態?去當醫生更慘吧XD,20年前醫生比現在好賺太多了",NOTABU
38020,Costco商標致敬Tesco的八卦?英國的Tesco超好買,NOTABU
84597,移動式冷氣超強嗎?這真的垃圾.買水冷扇就好,ABU
61926,平常很關心女權動保的是什麼人?這種就垃圾人啊,ABU
63985,不小心把護理師叫成護士怎辦?不是都說護仕小姐嗎?,NOTABU
25389,"有沒有,沒有能力卻硬要做的八卦?有啊,遠雄,大巨蛋",NOTABU
44043,有人知道這容器是裝什麼的嗎?你的插座比較厲害,NOTABU
94194,"問侯別人智商的柯粉真的有智商嗎?跟甚麼粉無關,都不該說不同意見的人智",NOTABU
36787,4X雨女屬性是不是鎮不住三重啊?他可能沒穿比基尼求雨吧,NOTABU
75744,"霍去病18歲殺爆匈奴人的八卦?菁鳥蛋啊,那個年代30歲就是老人了好嗎",NOTABU
40655,"慣老闆,會想安樂死嗎?慣老闆只會覺得賺太少,底下員工領太多",NOTABU
81486,"廁所、化妝室,都幾?我都說聽雨軒",NOTABU
68775,讓秦漢去演秦漢時代的古裝劇會很奇怪嗎?怎麼是明金城啦沒事.你認錯人了,NOTABU
73958,"其實愛對了人,情人節每天都過?別讓學妹還要想新理由來拒絕你好嗎?",NOTABU
42693,台中主要幹道是文心路跟台灣大道?你他媽知道文心路和台灣大道多長嗎,ABU
35855,"無糖世界+間接性斷食才是減肥之王?Peeta,是台灣健身專家,很厲害",NOTABU
79244,台灣人是不是有病強迫別人接受自身觀念?血型分類法有夠低能的,ABU
42498,偽物蘋果蘇打是否已經超越正版蘋果西打?是多喝點飲料好了,NOTABU
20851,肥宅大半夜在門外告白有加分嗎?記得先準備保金,NOTABU
30783,"要怎麼避免,兩例假議題,被黑掉?七天只要不砍,周休怎麼休,都好說",NOTABU
33574,當今台灣影壇新生代四小天后評比?在天黑請閉眼裡面氣場完全被孫全芳壓制,NOTABU
82897,"四個月考大學沒加分是不是不公平?現在考大學還要靠加分,我看不要念比較好",NOTABU
78308,"整天管別人拿什麼手機的人是哪種人?一種以買到正確的手機,為人生目標的人",NOTABU
95854,絕命毒師到底哪理經典?真的要有點年紀和社會歷練後再來看這部神作比較好,NOTABU
25465,"欸,認真,台北市哪一家吃到飽能打的阿?吃寒舍還不如去吃君品,東西還比較多",NOTABU
84683,"還有誰家住三合院?台南的偏遠農村還不少,譬如後壁區",NOTABU
54636,上班充斥小人同事?你的能力只能跟這些人共事啊,NOTABU
81552,"有沒有智障訟棍的八卦?看不出在說哪樓,應該很難起訴",ABU
71622,"黑人白人黃人,哪種智障最多?白人智障最多啊",ABU
74433,第一個發明磁磚的人在想甚麼?用在多雨台灣地板的人應該是智障,ABU
78821,"老鐵們,晚上好?老鐵們,刷一波跑車",NOTABU
35890,"為什麼空姊要幫乘客擦屁股?擺明歧視亞洲人,航空公司不列入黑名單拒載嗎!",NOTABU
92731,去抗議前線要裝備什麼?骨灰罈備好,NOTABU
65974,每天搭高鐵新竹台中來回上班會很低能嗎?自己都懷疑低能了還問?,ABU
34126,HOWHOW是不是刻意推廣王剛?最討厭看到藍一名,NOTABU
78124,張騫從西域帶回胡瓜的時候在想什麼?在想皇帝會加碼多少?,NOTABU
79137,"預算200塊的晚餐該怎麼吃?定食8,你去扒飯扒到飽阿",NOTABU
44181,"母豬險有沒有搞頭?沒利潤的東西,當保險公司吃飽閒閒辦賠錢險",NOTABU
33334,電影看不到10分鐘就離場是什麼心態?那種廢物片去看的人才有病吧,ABU
77515,ヴ?寫成英文應該是V吧,NOTABU
56528,"當兵需要準備什麼?當兵認真就輸惹,但四個月ㄉ不算兵,懂嗎",NOTABU
62994,超商半夜為什麼不賣關東煮?蒼蠅在上面飛來飛去這湯你敢喝我也服了你,NOTABU
10702,"有七年級生沒玩過D2的嗎?人妻年級,->,這殺小?",NOTABU
34375,清明連假要去哪才好?幹你娘今年怎那麼多連假,ABU
71337,"已公開的補教老師實名?法律補習老師,一堆",NOTABU
52093,"在路上被陌生人打,回敬他一拳合法嗎?你最好還不要是海軍陸戰隊退伍,或是,職業軍人",NOTABU
72831,"有沒有很難拒絕長輩的八卦?別拒絕,喝他的牛肉湯",NOTABU
83940,"紅槽肉圓用外表能分辨有沒有加辣嗎?紅糟肉圓就是垃圾,直接倒掉",ABU
76270,台灣食物價格一直漲是因為糧食短缺嗎?日本很多食物名目匯率算都比台低了何況購買力算,NOTABU
56035,"欸,是不是該公投新生兒強制驗DNA啊?你去提啊,我一定投同意,感情很好的學姐是檢驗所的",NOTABU
26874,睡不著怎辦?每天都睡不著怎麼辦,NOTABU
41957,早餐店點多少才算肥宅?幹你娘每天都有人問這問題是在問三小啦幹!,ABU
55138,有沒　Kygo　的八卦?Spotify最快達到10億的藝人,NOTABU
16991,"有挺同活動的異性戀很反同的八卦嗎?那男的是低能嗎,他才是那團的主要目標阿",NOTABU
88410,怎麼分辨雞睪丸的真假?真的會越煮越小,NOTABU
23800,"輕輕敲醒沉睡的心靈　慢慢張開你的眼睛?根龍應台講,龍應台又爆料出來",NOTABU
81506,"有什麼辦法可以報復佔據網速的室友?連進分享器限速啊,現在很多機子都有限速功能了",NOTABU
62985,一直勃起一直打飛機怎麼辦?以後會不舉,NOTABU
26060,"大家都知道問題在哪,卻不動作?資本主義的市場機制失控後的結果,馬克思說過",NOTABU
53830,閃靈哪首歌最經典?這首我還是喜歡台語版,NOTABU
16881,其他動物的蛋蛋能吃嗎?好想被舔蛋蛋,NOTABU
39511,"智齒這種智障東西怎麼還沒被淘汰掉?有些人只剩兩顆,有些人已經沒智齒",ABU
73643,為什麼汽水要放氣?你可以對著汽水說:不要放棄,NOTABU
91970,"中華民國滅亡,=軍公教年金解決,?新的國家有新的體制,舊的國家的體制當然就不適用了",NOTABU
22603,連放三天117公斤-120公斤正常嗎?有沒有圖想看,NOTABU
82051,不贊同動物關在動物園的484太自以為?等動物園的動物死掉再關閉辣,NOTABU
87581,"IP?你想講什麼,我不懂",NOTABU
27642,台灣有什麼很有魔性的電視節目?智障9.2看的中天,ABU
